195,61,0,60,
195,62,1,60,
195,63,1,60,
195,64,0,60,
195,65,0,60,
195,66,0,60,
195,67,0,60,
195,68,0,60,
195,69,0,60,
195,70,0,60,
195,71,0,60,
195,72,0,60,
195,73,0,60,
195,74,0,60,
195,75,0,60,
196,52,1,60,
196,53,1,60,
196,54,1,60,
196,55,1,60,
196,56,1,60,
196,57,0,60,
196,58,1,60,
196,59,1,60,
196,60,0,60,
196,61,0,60,
196,62,0,60,
196,63,0,60,
196,64,0,60,
196,65,0,60,
196,66,0,60,
196,67,0,60,
196,68,0,60,
196,69,0,60,
196,70,0,60,
196,71,0,60,
196,72,0,60,
196,73,0,60,
196,74,0,60,
196,75,0,60,
197,52,1,60,
197,53,0,60,
197,54,1,60,
197,55,0,60,
197,56,1,60,
197,57,0,60,
197,58,1,60,
197,59,0,60,
197,60,0,60,
197,61,0,60,
197,62,0,60,
197,63,0,60,
197,64,1,60,
197,65,0,60,
197,66,0,60,
197,67,0,60,
197,68,0,60,
197,69,0,60,
197,70,0,60,
197,71,0,60,
197,72,0,60,
197,73,0,60,
197,74,0,60,
197,75,0,60,
198,52,0,60,
198,53,1,60,
198,54,1,60,
198,55,1,60,
198,56,1,60,
198,57,1,60,
198,58,1,60,
198,59,1,60,
198,60,1,60,
198,61,0,60,
198,62,1,60,
198,63,1,60,
198,64,1,60,
198,65,0,60,
198,66,0,60,
198,67,0,60,
198,68,0,60,
198,69,0,60,
198,70,0,60,
198,71,0,60,
198,72,0,60,
198,73,0,60,
198,74,0,60,
198,75,0,60,
199,52,0,60,
199,53,0,60,
199,54,1,60,
199,55,1,60,
199,56,1,60,
199,57,1,60,
199,58,1,60,
199,59,1,60,
199,60,1,60,
199,61,0,60,
199,62,1,60,
199,63,0,60,
199,64,0,60,
199,65,0,60,
199,66,0,60,
199,67,0,60,
199,68,0,60,
199,69,1,60,
199,70,0,60,
199,71,0,60,
199,72,0,60,
199,73,0,60,
199,74,0,60,
199,75,0,60,
200,52,1,60,
200,53,1,60,
200,54,1,60,
200,55,1,60,
200,56,1,60,
200,57,1,60,
200,58,1,60,
200,59,1,60,
200,60,1,60,
200,61,1,60,
200,62,1,60,
200,63,1,60,
200,64,1,60,
200,65,1,60,
200,66,1,60,
200,67,1,60,
200,68,0,60,
200,69,1,60,
200,70,0,60,
200,71,0,60,
200,72,0,60,
200,73,0,60,
200,74,0,60,
200,75,0,60,
201,52,1,60,
201,53,0,60,
201,54,1,60,
201,55,1,60,
201,56,1,60,
201,57,1,60,
201,58,1,60,
201,59,1,60,
201,60,0,60,
201,61,0,60,
201,62,0,60,
201,63,1,60,
201,64,0,60,
201,65,0,60,
201,66,0,60,
201,67,0,60,
201,68,0,60,
201,69,0,60,
201,70,0,60,
201,71,0,60,
201,72,0,60,
201,73,0,60,
201,74,0,60,
201,75,0,60,
202,52,0,60,
202,53,1,60,
202,54,0,60,
202,55,1,60,
202,56,0,60,
202,57,0,60,
202,58,1,60,
202,59,1,60,
202,60,0,60,
202,61,0,60,
202,62,0,60,
202,63,0,60,
202,64,0,60,
202,65,0,60,
202,66,0,60,
202,67,0,60,
202,68,0,60,
202,69,0,60,
202,70,0,60,
202,71,0,60,
202,72,0,60,
202,73,0,60,
202,74,0,60,
202,75,0,60,
203,52,1,60,
203,53,1,60,
203,54,0,60,
203,55,0,60,
203,56,1,60,
203,57,1,60,
203,58,1,60,
203,59,1,60,
203,60,0,60,
203,61,1,60,
203,62,0,60,
203,63,0,60,
203,64,0,60,
203,65,0,60,
203,66,0,60,
203,67,0,60,
203,68,0,60,
203,69,0,60,
203,70,0,60,
203,71,0,60,
203,72,0,60,
203,73,0,60,
203,74,0,60,
203,75,0,60,
204,52,1,60,
204,53,1,60,
204,54,1,60,
204,55,1,60,
204,56,1,60,
204,57,1,60,
204,58,1,60,
204,59,1,60,
204,60,1,60,
204,61,1,60,
204,62,0,60,
204,63,0,60,
204,64,0,60,
204,65,0,60,
204,66,0,60,
204,67,0,60,
204,68,0,60,
204,69,0,60,
204,70,0,60,
204,71,0,60,
204,72,0,60,
204,73,0,60,
204,74,0,60,
204,75,0,60,
205,52,0,60,
205,53,1,60,
205,54,1,60,
205,55,0,60,
205,56,1,60,
205,57,1,60,
205,58,1,60,
205,59,1,60,
205,60,1,60,
205,61,1,60,
205,62,0,60,
205,63,1,60,
205,64,1,60,
205,65,0,60,
205,66,0,60,
205,67,0,60,
205,68,0,60,
205,69,0,60,
205,70,0,60,
205,71,0,60,
205,72,0,60,
205,73,0,60,
205,74,0,60,
205,75,0,60,
206,52,1,60,
206,53,1,60,
206,54,1,60,
206,55,1,60,
206,56,1,60,
206,57,1,60,
206,58,1,60,
206,59,1,60,
206,60,0,60,
206,61,1,60,
206,62,0,60,
206,63,0,60,
206,64,0,60,
206,65,0,60,
206,66,0,60,
206,67,0,60,
206,68,0,60,
206,69,0,60,
206,70,0,60,
206,71,0,60,
206,72,0,60,
206,73,0,60,
206,74,0,60,
206,75,0,60,
207,52,1,60,
207,53,1,60,
207,54,1,60,
207,55,1,60,
207,56,0,60,
207,57,0,60,
207,58,1,60,
207,59,1,60,
207,60,0,60,
207,61,0,60,
207,62,0,60,
207,63,1,60,
207,64,0,60,
207,65,0,60,
207,66,0,60,
207,67,0,60,
207,68,0,60,
207,69,0,60,
207,70,0,60,
207,71,0,60,
207,72,0,60,
207,73,0,60,
207,74,0,60,
207,75,0,60,
208,52,1,60,
208,53,0,60,
208,54,0,60,
208,55,0,60,
208,56,0,60,
208,57,0,60,
208,58,0,60,
208,59,1,60,
208,60,0,60,
208,61,0,60,
208,62,0,60,
208,63,0,60,
208,64,0,60,
208,65,0,60,
208,66,0,60,
208,67,0,60,
208,68,0,60,
208,69,0,60,
208,70,0,60,
208,71,0,60,
208,72,0,60,
208,73,0,60,
208,74,1,60,
208,75,0,60,
209,52,0,60,
209,53,0,60,
209,54,0,60,
209,55,0,60,
209,56,0,60,
209,57,0,60,
209,58,0,60,
209,59,0,60,
209,60,0,60,
209,61,0,60,
209,62,0,60,
209,63,0,60,
209,64,0,60,
209,65,0,60,
209,66,0,60,
209,67,0,60,
209,68,0,60,
209,69,0,60,
209,70,0,60,
209,71,0,60,
209,72,0,60,
209,73,0,60,
209,74,0,60,
209,75,0,60,
210,52,1,60,
210,53,1,60,
210,54,1,60,
210,55,1,60,
210,56,1,60,
210,57,1,60,
210,58,1,60,
210,59,1,60,
210,60,1,60,
210,61,0,60,
210,62,1,60,
210,63,1,60,
210,64,1,60,
210,65,0,60,
210,66,0,60,
210,67,0,60,
210,68,0,60,
210,69,0,60,
210,70,0,60,
210,71,0,60,
210,72,0,60,
210,73,0,60,
210,74,0,60,
210,75,0,60,
211,52,1,60,
211,53,1,60,
211,54,1,60,
211,55,1,60,
211,56,1,60,
211,57,0,60,
211,58,1,60,
211,59,1,60,
211,60,1,60,
211,61,1,60,
211,62,0,60,
211,63,1,60,
211,64,1,60,
211,65,0,60,
211,66,0,60,
211,67,0,60,
211,68,0,60,
211,69,0,60,
211,70,0,60,
211,71,0,60,
211,72,0,60,
211,73,0,60,
211,74,0,60,
211,75,0,60,
212,52,1,60,
212,53,0,60,
212,54,0,60,
212,55,0,60,
212,56,0,60,
212,57,0,60,
212,58,0,60,
212,59,0,60,
212,60,0,60,
212,61,0,60,
212,62,0,60,
212,63,0,60,
212,64,0,60,
212,65,0,60,
212,66,0,60,
212,67,0,60,
212,68,0,60,
212,69,0,60,
212,70,0,60,
212,71,0,60,
212,72,0,60,
212,73,0,60,
212,74,0,60,
212,75,0,60,
213,52,0,60,
213,53,0,60,
213,54,1,60,
213,55,1,60,
213,56,1,60,
213,57,1,60,
213,58,1,60,
213,59,1,60,
213,60,0,60,
213,61,1,60,
213,62,0,60,
213,63,0,60,
213,64,0,60,
213,65,0,60,
213,66,0,60,
213,67,0,60,
213,68,0,60,
213,69,0,60,
213,70,0,60,
213,71,0,60,
213,72,0,60,
213,73,0,60,
213,74,0,60,
213,75,0,60,
214,52,1,60,
214,53,1,60,
214,54,0,60,
214,55,1,60,
214,56,1,60,
214,57,0,60,
214,58,1,60,
214,59,1,60,
214,60,0,60,
214,61,0,60,
214,62,0,60,
214,63,0,60,
214,64,0,60,
214,65,0,60,
214,66,0,60,
214,67,0,60,
214,68,0,60,
214,69,0,60,
214,70,0,60,
214,71,0,60,
214,72,0,60,
214,73,0,60,
214,74,0,60,
214,75,0,60,
215,52,1,60,
215,53,1,60,
215,54,1,60,
215,55,1,60,
215,56,1,60,
215,57,1,60,
215,58,1,60,
215,59,1,60,
215,60,1,60,
215,61,1,60,
215,62,1,60,
215,63,0,60,
215,64,0,60,
215,65,0,60,
215,66,0,60,
215,67,0,60,
215,68,0,60,
215,69,0,60,
215,70,0,60,
215,71,0,60,
215,72,0,60,
215,73,0,60,
215,74,0,60,
215,75,0,60,
216,52,0,60,
216,53,0,60,
216,54,0,60,
216,55,0,60,
216,56,0,60,
216,57,0,60,
216,58,0,60,
216,59,0,60,
216,60,0,60,
216,61,0,60,
216,62,0,60,
216,63,0,60,
216,64,0,60,
216,65,0,60,
216,66,0,60,
216,67,0,60,
216,68,0,60,
216,69,0,60,
216,70,0,60,
216,71,0,60,
216,72,0,60,
216,73,0,60,
216,74,0,60,
216,75,0,60,
217,52,1,60,
217,53,1,60,
217,54,1,60,
217,55,0,60,
217,56,0,60,
217,57,1,60,
217,58,1,60,
217,59,1,60,
217,60,0,60,
217,61,0,60,
217,62,0,60,
217,63,0,60,
217,64,0,60,
217,65,0,60,
217,66,0,60,
217,67,0,60,
217,68,0,60,
217,69,0,60,
217,70,0,60,
217,71,0,60,
217,72,0,60,
217,73,0,60,
217,74,0,60,
217,75,0,60,
218,52,0,60,
218,53,0,60,
218,54,0,60,
218,55,1,60,
218,56,0,60,
218,57,0,60,
218,58,0,60,
218,59,0,60,
218,60,0,60,
218,61,0,60,
218,62,0,60,
218,63,0,60,
218,64,0,60,
218,65,0,60,
218,66,0,60,
218,67,0,60,
218,68,0,60,
218,69,0,60,
218,70,0,60,
218,71,0,60,
218,72,0,60,
218,73,0,60,
218,74,0,60,
218,75,0,60,
219,52,1,60,
219,53,1,60,
219,54,1,60,
219,55,1,60,
219,56,1,60,
219,57,1,60,
219,58,1,60,
219,59,1,60,
219,60,0,60,
219,61,1,60,
219,62,1,60,
219,63,1,60,
219,64,1,60,
219,65,0,60,
219,66,1,60,
219,67,0,60,
219,68,0,60,
219,69,0,60,
219,70,0,60,
219,71,0,60,
219,72,0,60,
219,73,0,60,
219,74,0,60,
219,75,0,60,
220,52,1,60,
220,53,1,60,
220,54,1,60,
220,55,1,60,
220,56,1,60,
220,57,0,60,
220,58,1,60,
220,59,1,60,
220,60,1,60,
220,61,1,60,
220,62,1,60,
220,63,1,60,
220,64,1,60,
220,65,0,60,
220,66,0,60,
220,67,1,60,
220,68,0,60,
220,69,0,60,
220,70,0,60,
220,71,1,60,
220,72,1,60,
220,73,1,60,
220,74,0,60,
220,75,1,60,
221,52,1,60,
221,53,1,60,
221,54,0,60,
221,55,1,60,
221,56,1,60,
221,57,1,60,
221,58,1,60,
221,59,1,60,
221,60,0,60,
221,61,0,60,
221,62,0,60,
221,63,0,60,
221,64,1,60,
221,65,0,60,
221,66,0,60,
221,67,0,60,
221,68,0,60,
221,69,0,60,
221,70,0,60,
221,71,0,60,
221,72,0,60,
221,73,0,60,
221,74,0,60,
221,75,0,60,
222,52,1,60,
222,53,1,60,
222,54,1,60,
222,55,1,60,
222,56,1,60,
222,57,1,60,
222,58,1,60,
222,59,1,60,
222,60,0,60,
222,61,0,60,
222,62,0,60,
222,63,0,60,
222,64,0,60,
222,65,0,60,
222,66,0,60,
222,67,0,60,
222,68,0,60,
222,69,0,60,
222,70,0,60,
222,71,0,60,
222,72,0,60,
222,73,0,60,
222,74,0,60,
222,75,0,60,
223,52,1,60,
223,53,1,60,
223,54,1,60,
223,55,1,60,
223,56,1,60,
223,57,1,60,
223,58,1,60,
223,59,1,60,
223,60,1,60,
223,61,1,60,
223,62,1,60,
223,63,1,60,
223,64,1,60,
223,65,1,60,
223,66,1,60,
223,67,1,60,
223,68,1,60,
223,69,1,60,
223,70,1,60,
223,71,1,60,
223,72,1,60,
223,73,1,60,
223,74,0,60,
223,75,1,60,
224,52,1,60,
224,53,1,60,
224,54,1,60,
224,55,1,60,
224,56,1,60,
224,57,1,60,
224,58,1,60,
224,59,1,60,
224,60,1,60,
224,61,1,60,
224,62,0,60,
224,63,1,60,
224,64,1,60,
224,65,0,60,
224,66,0,60,
224,67,0,60,
224,68,0,60,
224,69,0,60,
224,70,0,60,
224,71,0,60,
224,72,0,60,
224,73,0,60,
224,74,0,60,
224,75,0,60,
225,52,1,60,
225,53,1,60,
225,54,1,60,
225,55,1,60,
225,56,1,60,
225,57,1,60,
225,58,1,60,
225,59,1,60,
225,60,1,60,
225,61,1,60,
225,62,1,60,
225,63,1,60,
225,64,1,60,
225,65,0,60,
225,66,1,60,
225,67,1,60,
225,68,0,60,
225,69,0,60,
225,70,0,60,
225,71,0,60,
225,72,1,60,
225,73,0,60,
225,74,0,60,
225,75,0,60,
226,52,0,60,
226,53,0,60,
226,54,0,60,
226,55,0,60,
226,56,0,60,
226,57,1,60,
226,58,1,60,
226,59,1,60,
226,60,0,60,
226,61,0,60,
226,62,0,60,
226,63,0,60,
226,64,0,60,
226,65,0,60,
226,66,0,60,
226,67,0,60,
226,68,0,60,
226,69,0,60,
226,70,0,60,
226,71,0,60,
226,72,0,60,
226,73,0,60,
226,74,0,60,
226,75,0,60,
227,52,1,60,
227,53,0,60,
227,54,0,60,
227,55,0,60,
227,56,0,60,
227,57,0,60,
227,58,0,60,
227,59,0,60,
227,60,0,60,
227,61,0,60,
227,62,0,60,
227,63,0,60,
227,64,0,60,
227,65,0,60,
227,66,0,60,
227,67,0,60,
227,68,0,60,
227,69,0,60,
227,70,0,60,
227,71,0,60,
227,72,0,60,
227,73,0,60,
227,74,0,60,
227,75,0,60,
228,52,0,60,
228,53,1,60,
228,54,1,60,
228,55,1,60,
228,56,1,60,
228,57,1,60,
228,58,1,60,
228,59,1,60,
228,60,0,60,
228,61,0,60,
228,62,1,60,
228,63,1,60,
228,64,0,60,
228,65,0,60,
228,66,0,60,
228,67,0,60,
228,68,0,60,
228,69,0,60,
228,70,0,60,
228,71,0,60,
228,72,0,60,
228,73,0,60,
228,74,0,60,
228,75,0,60,
229,52,1,60,
229,53,1,60,
229,54,1,60,
229,55,1,60,
229,56,1,60,
229,57,1,60,
229,58,1,60,
229,59,1,60,
229,60,0,60,
229,61,0,60,
229,62,0,60,
229,63,0,60,
229,64,0,60,
229,65,0,60,
229,66,0,60,
229,67,0,60,
229,68,0,60,
229,69,0,60,
229,70,0,60,
229,71,0,60,
229,72,0,60,
229,73,0,60,
229,74,0,60,
229,75,0,60,
230,52,1,60,
230,53,1,60,
230,54,1,60,
230,55,1,60,
230,56,1,60,
230,57,1,60,
230,58,1,60,
230,59,1,60,
230,60,0,60,
230,61,1,60,
230,62,0,60,
230,63,1,60,
230,64,0,60,
230,65,0,60,
230,66,0,60,
230,67,0,60,
230,68,0,60,
230,69,0,60,
230,70,0,60,
230,71,0,60,
230,72,0,60,
230,73,0,60,
230,74,0,60,
230,75,0,60,
231,52,1,60,
231,53,1,60,
231,54,1,60,
231,55,0,60,
231,56,1,60,
231,57,1,60,
231,58,1,60,
231,59,1,60,
231,60,0,60,
231,61,0,60,
231,62,0,60,
231,63,0,60,
231,64,0,60,
231,65,0,60,
231,66,0,60,
231,67,0,60,
231,68,0,60,
231,69,0,60,
231,70,0,60,
231,71,0,60,
231,72,0,60,
231,73,0,60,
231,74,0,60,
231,75,0,60,
232,52,1,60,
232,53,1,60,
232,54,1,60,
232,55,1,60,
232,56,1,60,
232,57,1,60,
232,58,1,60,
232,59,0,60,
232,60,0,60,
232,61,0,60,
232,62,0,60,
232,63,1,60,
232,64,0,60,
232,65,0,60,
232,66,0,60,
232,67,0,60,
232,68,0,60,
232,69,0,60,
232,70,0,60,
232,71,0,60,
232,72,0,60,
232,73,0,60,
232,74,0,60,
232,75,0,60,
233,52,0,60,
233,53,1,60,
233,54,1,60,
233,55,1,60,
233,56,1,60,
233,57,1,60,
233,58,1,60,
233,59,1,60,
233,60,0,60,
233,61,0,60,
233,62,0,60,
233,63,0,60,
233,64,0,60,
233,65,0,60,
233,66,0,60,
233,67,0,60,
233,68,0,60,
233,69,0,60,
233,70,0,60,
233,71,0,60,
233,72,0,60,
233,73,0,60,
233,74,0,60,
233,75,0,60,
234,52,1,60,
234,53,1,60,
234,54,1,60,
234,55,1,60,
234,56,1,60,
234,57,1,60,
234,58,1,60,
234,59,0,60,
234,60,0,60,
234,61,1,60,
234,62,0,60,
234,63,0,60,
234,64,0,60,
234,65,0,60,
234,66,0,60,
234,67,0,60,
234,68,0,60,
234,69,0,60,
234,70,0,60,
234,71,0,60,
234,72,0,60,
234,73,0,60,
234,74,0,60,
234,75,0,60,
235,52,0,60,
235,53,0,60,
235,54,0,60,
235,55,1,60,
235,56,0,60,
235,57,0,60,
235,58,1,60,
235,59,0,60,
235,60,0,60,
235,61,0,60,
235,62,0,60,
235,63,0,60,
235,64,0,60,
235,65,0,60,
235,66,0,60,
235,67,0,60,
235,68,0,60,
235,69,0,60,
235,70,0,60,
235,71,0,60,
235,72,0,60,
235,73,0,60,
235,74,0,60,
235,75,0,60,
236,52,1,60,
236,53,1,60,
236,54,1,60,
236,55,1,60,
236,56,1,60,
236,57,1,60,
236,58,1,60,
236,59,1,60,
236,60,0,60,
236,61,1,60,
236,62,0,60,
236,63,0,60,
236,64,0,60,
236,65,0,60,
236,66,0,60,
236,67,0,60,
236,68,0,60,
236,69,0,60,
236,70,0,60,
236,71,0,60,
236,72,0,60,
236,73,0,60,
236,74,0,60,
236,75,0,60,
237,52,1,60,
237,53,1,60,
237,54,1,60,
237,55,1,60,
237,56,1,60,
237,57,1,60,
237,58,1,60,
237,59,1,60,
237,60,1,60,
237,61,1,60,
237,62,1,60,
237,63,1,60,
237,64,1,60,
237,65,0,60,
237,66,0,60,
237,67,1,60,
237,68,1,60,
237,69,0,60,
237,70,0,60,
237,71,0,60,
237,72,1,60,
237,73,1,60,
237,74,1,60,
237,75,1,60,
238,52,0,60,
238,53,0,60,
238,54,0,60,
238,55,0,60,
238,56,0,60,
238,57,0,60,
238,58,0,60,
238,59,0,60,
238,60,0,60,
238,61,0,60,
238,62,0,60,
238,63,0,60,
238,64,0,60,
238,65,0,60,
238,66,0,60,
238,67,0,60,
238,68,0,60,
238,69,0,60,
238,70,0,60,
238,71,0,60,
238,72,0,60,
238,73,0,60,
238,74,0,60,
238,75,0,60,
239,52,0,60,
239,53,1,60,
239,54,0,60,
239,55,0,60,
239,56,0,60,
239,57,0,60,
239,58,0,60,
239,59,0,60,
239,60,0,60,
239,61,0,60,
239,62,0,60,
239,63,0,60,
239,64,0,60,
239,65,0,60,
239,66,0,60,
239,67,0,60,
239,68,0,60,
239,69,0,60,
239,70,0,60,
239,71,0,60,
239,72,0,60,
239,73,0,60,
239,74,0,60,
239,75,0,60,
240,52,0,60,
240,53,0,60,
240,54,0,60,
240,55,0,60,
240,56,0,60,
240,57,0,60,
240,58,0,60,
240,59,0,60,
240,60,0,60,
240,61,0,60,
240,62,0,60,
240,63,0,60,
240,64,0,60,
240,65,0,60,
240,66,0,60,
240,67,0,60,
240,68,0,60,
240,69,0,60,
240,70,0,60,
240,71,0,60,
240,72,0,60,
240,73,0,60,
240,74,0,60,
240,75,0,60,
241,52,0,60,
241,53,0,60,
241,54,0,60,
241,55,0,60,
241,56,0,60,
241,57,1,60,
241,58,1,60,
241,59,1,60,
241,60,0,60,
241,61,0,60,
241,62,0,60,
241,63,0,60,
241,64,1,60,
241,65,0,60,
241,66,0,60,
241,67,1,60,
241,68,1,60,
241,69,0,60,
241,70,0,60,
241,71,1,60,
241,72,0,60,
241,73,1,60,
241,74,0,60,
241,75,1,60,
242,52,1,60,
242,53,1,60,
242,54,1,60,
242,55,1,60,
242,56,1,60,
242,57,1,60,
242,58,1,60,
242,59,1,60,
242,60,0,60,
242,61,0,60,
242,62,0,60,
242,63,0,60,
242,64,0,60,
242,65,0,60,
242,66,0,60,
242,67,0,60,
242,68,0,60,
242,69,0,60,
242,70,0,60,
242,71,0,60,
242,72,0,60,
242,73,0,60,
242,74,0,60,
242,75,0,60,
243,52,1,60,
243,53,1,60,
243,54,1,60,
243,55,1,60,
243,56,1,60,
243,57,1,60,
243,58,1,60,
243,59,1,60,
243,60,1,60,
243,61,0,60,
243,62,1,60,
243,63,1,60,
243,64,1,60,
243,65,0,60,
243,66,0,60,
243,67,0,60,
243,68,0,60,
243,69,0,60,
243,70,0,60,
243,71,0,60,
243,72,0,60,
243,73,0,60,
243,74,0,60,
243,75,0,60,
244,52,0,60,
244,53,1,60,
244,54,1,60,
244,55,1,60,
244,56,1,60,
244,57,1,60,
244,58,0,60,
244,59,1,60,
244,60,0,60,
244,61,0,60,
244,62,0,60,
244,63,0,60,
244,64,0,60,
244,65,0,60,
244,66,0,60,
244,67,0,60,
244,68,0,60,
244,69,0,60,
244,70,0,60,
244,71,0,60,
244,72,0,60,
244,73,0,60,
244,74,0,60,
244,75,0,60,
245,52,1,60,
245,53,1,60,
245,54,1,60,
245,55,1,60,
245,56,1,60,
245,57,1,60,
245,58,1,60,
245,59,0,60,
245,60,0,60,
245,61,0,60,
245,62,0,60,
245,63,0,60,
245,64,0,60,
245,65,0,60,
245,66,0,60,
245,67,0,60,
245,68,0,60,
245,69,0,60,
245,70,0,60,
245,71,0,60,
245,72,0,60,
245,73,0,60,
245,74,0,60,
245,75,0,60,
246,52,1,60,
246,53,1,60,
246,54,0,60,
246,55,1,60,
246,56,1,60,
246,57,1,60,
246,58,1,60,
246,59,1,60,
246,60,1,60,
246,61,0,60,
246,62,1,60,
246,63,1,60,
246,64,1,60,
246,65,0,60,
246,66,0,60,
246,67,0,60,
246,68,0,60,
246,69,0,60,
246,70,0,60,
246,71,0,60,
246,72,0,60,
246,73,0,60,
246,74,0,60,
246,75,0,60,
247,52,1,60,
247,53,0,60,
247,54,1,60,
247,55,0,60,
247,56,0,60,
247,57,1,60,
247,58,0,60,
247,59,0,60,
247,60,0,60,
247,61,0,60,
247,62,0,60,
247,63,0,60,
247,64,0,60,
247,65,0,60,
247,66,0,60,
247,67,0,60,
247,68,0,60,
247,69,0,60,
247,70,0,60,
247,71,0,60,
247,72,0,60,
247,73,0,60,
247,74,0,60,
247,75,0,60,
248,52,1,60,
248,53,1,60,
248,54,1,60,
248,55,1,60,
248,56,1,60,
248,57,1,60,
248,58,1,60,
248,59,1,60,
248,60,1,60,
248,61,1,60,
248,62,1,60,
248,63,1,60,
248,64,1,60,
248,65,0,60,
248,66,0,60,
248,67,0,60,
248,68,0,60,
248,69,0,60,
248,70,0,60,
248,71,0,60,
248,72,0,60,
248,73,0,60,
248,74,0,60,
248,75,0,60,
249,52,0,60,
249,53,0,60,
249,54,0,60,
249,55,0,60,
249,56,1,60,
249,57,1,60,
249,58,0,60,
249,59,1,60,
249,60,0,60,
249,61,0,60,
249,62,0,60,
249,63,0,60,
249,64,0,60,
249,65,0,60,
249,66,0,60,
249,67,0,60,
249,68,0,60,
249,69,0,60,
249,70,0,60,
249,71,0,60,
249,72,0,60,
249,73,0,60,
249,74,0,60,
249,75,1,60,
250,52,0,60,
250,53,1,60,
250,54,1,60,
250,55,1,60,
250,56,1,60,
250,57,1,60,
250,58,1,60,
250,59,0,60,
250,60,0,60,
250,61,0,60,
250,62,0,60,
250,63,1,60,
250,64,0,60,
250,65,0,60,
250,66,0,60,
250,67,0,60,
250,68,0,60,
250,69,0,60,
250,70,0,60,
250,71,0,60,
250,72,0,60,
250,73,0,60,
250,74,0,60,
250,75,0,60,
